job_title,employment_type,experience_level,salary,salary_currency,company_location,salary_in_usd,employee_residence,company_size,work_year,remote_ratio
Data Analyst,Full-Time,Mid,97500,United States Dollar,United States,97500,United States,Large,2022,
Applied Scientist,Full-Time,Senior,212800,United States Dollar,United States,212800,United States,Medium,2022,
Applied Scientist,Full-Time,Senior,142800,United States Dollar,United States,142800,United States,Medium,2022,
Data Scientist,Full-Time,Mid,70000,Euro,Netherlands,73546,Netherlands,Large,2022,
Data Scientist,Full-Time,Entry,50000,United States Dollar,Germany,50000,United States,Medium,2022,
Data Scientist,Full-Time,Senior,151800,United States Dollar,United States,151800,United States,Medium,2022,
Data Scientist,Full-Time,Senior,130240,United States Dollar,United States,130240,United States,Medium,2022,
Analytics Engineer,Full-Time,Senior,165000,United States Dollar,United States,165000,United States,Medium,2022,
Analytics Engineer,Full-Time,Senior,140250,United States Dollar,United States,140250,United States,Medium,2022,
Financial Data Analyst,Full-Time,Mid,75000,United States Dollar,United States,75000,United States,Medium,2022,
Data Engineer,Full-Time,Mid,80000,Euro,Greece,84053,Greece,Medium,2022,
Data Engineer,Full-Time,Mid,70000,Euro,Greece,73546,Greece,Medium,2022,
Data Engineer,Full-Time,Mid,80000,British Pound Sterling,United Kingdom,98506,United Kingdom,Medium,2022,
Data Engineer,Full-Time,Mid,70000,British Pound Sterling,United Kingdom,86193,United Kingdom,Medium,2022,
Data Engineer,Full-Time,Mid,80000,Euro,Spain,84053,Spain,Medium,2022,
Data Engineer,Full-Time,Mid,70000,Euro,Spain,73546,Spain,Medium,2022,
Analytics Engineer,Full-Time,Senior,83376,British Pound Sterling,United Kingdom,102663,United Kingdom,Medium,2022,
Analytics Engineer,Full-Time,Senior,65004,British Pound Sterling,United Kingdom,80041,United Kingdom,Medium,2022,
Data Engineer,Full-Time,Senior,84958,British Pound Sterling,United Kingdom,104611,United Kingdom,Medium,2022,
Data Engineer,Full-Time,Senior,66822,British Pound Sterling,United Kingdom,82280,United Kingdom,Medium,2022,
Data Analyst,Full-Time,Senior,115000,United States Dollar,United States,115000,United States,Large,2022,
Data Scientist,Full-Time,Entry,30000,Euro,Spain,31520,Spain,Medium,2022,
Data Operations Analyst,Full-Time,Senior,81000,United States Dollar,United States,81000,United States,Medium,2022,
Data Operations Analyst,Full-Time,Senior,66000,United States Dollar,United States,66000,United States,Medium,2022,
Data Analyst,Full-Time,Entry,46000,United States Dollar,United States,46000,United States,Large,2022,
Data Engineer,Full-Time,Entry,80000,United States Dollar,United States,80000,United States,Large,2022,
Machine Learning Scientist,Full-Time,Executive,200000,United States Dollar,United States,200000,United States,Small,2022,
Machine Learning Scientist,Full-Time,Executive,180000,United States Dollar,United States,180000,United States,Small,2022,
AI Scientist,Full-Time,Executive,200000,United States Dollar,United States,200000,United States,Small,2022,
Data Scientist,Full-Time,Senior,204100,United States Dollar,United States,204100,United States,Medium,2022,
Data Scientist,Full-Time,Senior,136100,United States Dollar,United States,136100,United States,Medium,2022,
Analytics Engineer,Full-Time,Senior,250000,United States Dollar,United States,250000,United States,Medium,2022,
Analytics Engineer,Full-Time,Senior,63000,United States Dollar,United States,63000,United States,Medium,2022,
Data Scientist,Full-Time,Mid,96000,British Pound Sterling,United Kingdom,118208,United Kingdom,Medium,2022,
Data Scientist,Full-Time,Mid,90000,British Pound Sterling,United Kingdom,110820,United Kingdom,Medium,2022,
Computer Vision Software Engineer,Part-Time,Entry,120000,Danish Krone,Denmark,19073,Denmark,Large,2021,
Data Specialist,Full-Time,Senior,95000,United States Dollar,United States,95000,United States,Medium,2022,
Applied Machine Learning Scientist,Full-Time,Mid,75000,United States Dollar,United States,75000,"Bolivia, Plurinational State of",Medium,2022,
Data Analyst,Full-Time,Mid,113000,United States Dollar,United States,113000,United States,Large,2022,
Data Scientist,Full-Time,Senior,170000,United States Dollar,United States,170000,United States,Medium,2022,
Data Analytics Consultant,Full-Time,Mid,113000,United States Dollar,United States,113000,United States,Large,2022,
Product Data Analyst,Full-Time,Mid,140000,United States Dollar,United States,140000,United States,Medium,2022,
Data Analyst,Full-Time,Senior,50000,United States Dollar,Philippines,50000,Philippines,Small,2021,
BI Data Analyst,Full-Time,Mid,77000,Australian Dollar,Australia,53368,Australia,Medium,2022,
Lead Data Scientist,Full-Time,Senior,28500,Euro,Portugal,29944,Portugal,Small,2022,
Data Scientist,Full-Time,Senior,160000,United States Dollar,United States,160000,United States,Large,2022,
Data Scientist,Full-Time,Senior,119300,United States Dollar,United States,119300,United States,Large,2022,
Research Scientist,Full-Time,Mid,145000,United States Dollar,United States,145000,United States,Large,2022,
ETL Developer,Full-Time,Senior,146200,United States Dollar,United States,146200,United States,Medium,2022,
ETL Developer,Full-Time,Senior,124270,United States Dollar,United States,124270,United States,Medium,2022,
Data Scientist,Full-Time,Mid,225000,United States Dollar,United States,225000,United States,Medium,2022,
Data Scientist,Full-Time,Mid,160000,United States Dollar,United States,160000,United States,Medium,2022,
Data Scientist,Full-Time,Mid,52000,Euro,Netherlands,54634,Netherlands,Small,2022,
Data Engineer,Full-Time,Senior,185800,United States Dollar,Canada,185800,Canada,Medium,2022,
Data Engineer,Full-Time,Senior,137400,United States Dollar,Canada,137400,Canada,Medium,2022,
Analytics Engineer,Full-Time,Senior,245000,United States Dollar,United States,245000,United States,Medium,2022,
Analytics Engineer,Full-Time,Senior,180000,United States Dollar,United States,180000,United States,Medium,2022,
Analytics Engineer,Full-Time,Senior,203500,United States Dollar,United States,203500,United States,Medium,2022,
Analytics Engineer,Full-Time,Senior,152000,United States Dollar,United States,152000,United States,Medium,2022,
Machine Learning Infrastructure Engineer,Full-Time,Senior,186000,United States Dollar,United States,186000,United States,Medium,2022,
Machine Learning Infrastructure Engineer,Full-Time,Senior,148800,United States Dollar,United States,148800,United States,Medium,2022,
Lead Machine Learning Engineer,Full-Time,Senior,7500000,Indian Rupee,India,95386,India,Large,2022,
Machine Learning Engineer,Full-Time,Mid,104000,British Pound Sterling,United Kingdom,128058,United Kingdom,Large,2022,
Data Scientist,Full-Time,Entry,82000,United States Dollar,United States,82000,United States,Large,2022,
Data Scientist,Part-Time,Entry,110000,United States Dollar,France,110000,Dominican Republic,Medium,2022,
Applied Machine Learning Scientist,Full-Time,Mid,173000,United States Dollar,United States,173000,United States,Medium,2022,
Machine Learning Engineer,Full-Time,Senior,186000,United States Dollar,United States,186000,United States,Medium,2022,
Machine Learning Engineer,Full-Time,Senior,148800,United States Dollar,United States,148800,United States,Medium,2022,
Data Science Manager,Full-Time,Mid,158000,United States Dollar,United States,158000,United States,Medium,2022,
Data Science Manager,Full-Time,Mid,134000,United States Dollar,United States,134000,United States,Medium,2022,
Analytics Engineer,Full-Time,Executive,200000,United States Dollar,United States,200000,United States,Medium,2022,
Analytics Engineer,Full-Time,Executive,150000,United States Dollar,United States,150000,United States,Medium,2022,
Data Analyst,Full-Time,Senior,216200,United States Dollar,United States,216200,United States,Medium,2022,
Data Analyst,Full-Time,Senior,144100,United States Dollar,United States,144100,United States,Medium,2022,
Data Scientist,Full-Time,Mid,110000,Euro,Netherlands,115573,Netherlands,Medium,2022,
Data Scientist,Full-Time,Mid,85000,Euro,Netherlands,89306,Netherlands,Medium,2022,
Machine Learning Engineer,Full-Time,Senior,85000,United States Dollar,United States,85000,United States,Medium,2022,
Data Science Manager,Full-Time,Senior,206000,United States Dollar,United States,206000,United States,Medium,2022,
Data Science Manager,Full-Time,Senior,175100,United States Dollar,United States,175100,United States,Medium,2022,
Machine Learning Engineer,Full-Time,Senior,189650,United States Dollar,United States,189650,United States,Medium,2022,
Machine Learning Engineer,Full-Time,Senior,164996,United States Dollar,United States,164996,United States,Medium,2022,
Data Engineer,Full-Time,Senior,154000,United States Dollar,United States,154000,United States,Medium,2022,
Data Engineer,Full-Time,Senior,126000,United States Dollar,United States,126000,United States,Medium,2022,
Machine Learning Engineer,Full-Time,Senior,200000,United States Dollar,United States,200000,United States,Large,2022,
Machine Learning Engineer,Full-Time,Senior,150000,United States Dollar,United States,150000,United States,Large,2022,
Data Analyst,Full-Time,Senior,117000,United States Dollar,United States,117000,United States,Medium,2022,
Data Analyst,Full-Time,Senior,99450,United States Dollar,United States,99450,United States,Medium,2022,
Data Engineer,Full-Time,Senior,200000,United States Dollar,Puerto Rico,200000,Puerto Rico,Medium,2022,
Data Engineer,Full-Time,Senior,135000,United States Dollar,Puerto Rico,135000,Puerto Rico,Medium,2022,
Machine Learning Engineer,Full-Time,Senior,193900,United States Dollar,United States,193900,United States,Medium,2022,
Machine Learning Engineer,Full-Time,Senior,129300,United States Dollar,United States,129300,United States,Medium,2022,
Machine Learning Engineer,Full-Time,Entry,45000,British Pound Sterling,United Kingdom,55410,United Kingdom,Small,2022,
Data Analyst,Full-Time,Senior,70000,British Pound Sterling,United Kingdom,86193,United Kingdom,Medium,2022,
Data Analyst,Full-Time,Senior,50000,British Pound Sterling,United Kingdom,61566,United Kingdom,Medium,2022,
Data Analyst,Full-Time,Senior,175000,United States Dollar,United States,175000,United States,Medium,2022,
Data Engineer,Full-Time,Senior,188100,United States Dollar,United States,188100,United States,Medium,2022,
Data Engineer,Full-Time,Senior,139860,United States Dollar,United States,139860,United States,Medium,2022,
Machine Learning Engineer,Full-Time,Senior,248700,United States Dollar,United States,248700,United States,Medium,2022,
Machine Learning Engineer,Full-Time,Senior,167100,United States Dollar,United States,167100,United States,Medium,2022,
BI Data Analyst,Full-Time,Mid,48000,Euro,Germany,50432,Germany,Small,2022,
Data Architect,Full-Time,Senior,141300,United States Dollar,United States,141300,United States,Medium,2022,
Data Architect,Full-Time,Senior,102100,United States Dollar,United States,102100,United States,Medium,2022,
Data Analyst,Full-Time,Entry,50000,United States Dollar,Argentina,50000,Argentina,Large,2022,
Data Scientist,Full-Time,Entry,80000,Euro,Belgium,84053,Belgium,Large,2022,
Lead Data Scientist,Full-Time,Mid,50000,British Pound Sterling,United Kingdom,61566,United Kingdom,Small,2022,
Data Architect,Full-Time,Senior,250000,United States Dollar,United States,250000,United States,Medium,2022,
Data Architect,Full-Time,Senior,63000,United States Dollar,United States,63000,United States,Medium,2022,
Data Science Manager,Full-Time,Senior,189500,United States Dollar,United States,189500,United States,Large,2022,
Data Science Manager,Full-Time,Senior,140100,United States Dollar,United States,140100,United States,Large,2022,
Data Engineer,Full-Time,Senior,177600,United States Dollar,United States,177600,United States,Large,2022,
Data Engineer,Full-Time,Senior,131300,United States Dollar,United States,131300,United States,Large,2022,
Data Engineer,Full-Time,Mid,24000,United States Dollar,United States,24000,United States,Medium,2022,
Machine Learning Engineer,Full-Time,Senior,202900,United States Dollar,United States,202900,United States,Large,2022,
Machine Learning Engineer,Full-Time,Entry,115000,United States Dollar,United States,115000,United States,Large,2022,
Machine Learning Engineer,Full-Time,Mid,193900,United States Dollar,United States,193900,United States,Medium,2022,
Machine Learning Engineer,Full-Time,Mid,129300,United States Dollar,United States,129300,United States,Medium,2022,
Data Scientist,Full-Time,Senior,140000,United States Dollar,United States,140000,United States,Large,2022,
Data Analyst,Full-Time,Mid,216200,United States Dollar,United States,216200,United States,Medium,2022,
Data Analyst,Full-Time,Mid,144100,United States Dollar,United States,144100,United States,Medium,2022,
