structure,structure_id,structure_name,freq,time_frequency,unit,unit_of_measure,age,age_class,geo,geopolitical_entity_reporting,time_period,time,obs_value,observation_value,obs_flag,observation_status_flag_v2_structure,conf_status,confidentiality_status_flag
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,PC,Percentage,Y35-74,From 35 to 74 years,TR,Türkiye,2019,,42.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,PC,Percentage,Y35-74,From 35 to 74 years,TR,Türkiye,2020,,42.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,PC,Percentage,Y35-74,From 35 to 74 years,TR,Türkiye,2021,,41.2,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,PC,Percentage,Y35-74,From 35 to 74 years,TR,Türkiye,2022,,38.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,PC,Percentage,Y35-74,From 35 to 74 years,TR,Türkiye,2023,,42.2,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,PC,Percentage,Y35-74,From 35 to 74 years,TR,Türkiye,2024,,41.8,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,PC,Percentage,Y35-74,From 35 to 74 years,UK,United Kingdom,2011,,63.9,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,PC,Percentage,Y35-74,From 35 to 74 years,UK,United Kingdom,2012,,63.5,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,PC,Percentage,Y35-74,From 35 to 74 years,UK,United Kingdom,2013,,64.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,PC,Percentage,Y35-74,From 35 to 74 years,UK,United Kingdom,2014,,63.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,PC,Percentage,Y35-74,From 35 to 74 years,UK,United Kingdom,2015,,65.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,PC,Percentage,Y35-74,From 35 to 74 years,UK,United Kingdom,2016,,65.0,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,PC,Percentage,Y35-74,From 35 to 74 years,UK,United Kingdom,2017,,64.7,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,PC,Percentage,Y35-74,From 35 to 74 years,UK,United Kingdom,2018,,64.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,PC,Percentage,Y35-74,From 35 to 74 years,UK,United Kingdom,2019,,64.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2004,,51.7,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2005,,57.0,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2006,,60.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2007,,60.5,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2008,,64.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2009,,64.7,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2010,,64.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2011,,62.9,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2012,,63.8,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2013,,64.9,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2014,,63.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2015,,68.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2016,,72.4,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2017,,77.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2018,,73.7,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2019,,75.4,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2020,,78.1,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2021,,77.3,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2022,,79.0,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2023,,95.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,AT,Austria,2024,,93.5,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BA,Bosnia and Herzegovina,2021,,9.0,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BA,Bosnia and Herzegovina,2022,,10.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BA,Bosnia and Herzegovina,2023,,14.5,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BA,Bosnia and Herzegovina,2024,,16.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2004,,67.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2005,,66.0,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2006,,67.5,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2007,,73.0,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2008,,75.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2009,,75.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2010,,77.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2011,,66.9,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2012,,71.1,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2013,,65.4,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2014,,68.9,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2015,,62.9,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2016,,68.0,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2017,,77.9,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2018,,85.9,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2019,,85.9,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2020,,84.0,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2021,,90.5,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2022,,88.6,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2023,,91.6,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BE,Belgium,2024,,104.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2004,,22.7,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2005,,26.4,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2006,,29.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2007,,31.7,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2008,,32.8,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2009,,32.0,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2010,,34.6,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2011,,32.4,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2012,,35.0,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2013,,36.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2014,,34.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2015,,39.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2016,,42.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2017,,47.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2018,,50.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2019,,41.9,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2020,,37.8,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2021,,39.5,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2022,,41.9,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2023,,48.4,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,BG,Bulgaria,2024,,49.6,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CH,Switzerland,2011,,68.6,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CH,Switzerland,2012,,76.6,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CH,Switzerland,2013,,78.2,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CH,Switzerland,2014,,84.3,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CH,Switzerland,2015,,80.0,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CH,Switzerland,2016,,85.1,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CH,Switzerland,2017,,81.4,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CH,Switzerland,2018,,86.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CH,Switzerland,2019,,99.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CH,Switzerland,2020,,99.6,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CH,Switzerland,2021,,99.5,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CH,Switzerland,2022,,100.3,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CH,Switzerland,2023,,101.9,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CH,Switzerland,2024,,100.4,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2004,,3.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2005,,4.1,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2006,,4.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2007,,5.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2008,,4.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2009,,4.2,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2010,,4.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2011,,4.1,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2012,,4.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2013,,4.5,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2014,,4.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2015,,4.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2016,,4.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2017,,4.9,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2018,,5.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2019,,4.5,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2020,,5.1,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2021,,7.3,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2022,,8.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2023,,11.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CY,Cyprus,2024,,10.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2004,,77.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2005,,83.0,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2006,,92.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2007,,96.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2008,,109.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2009,,105.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2010,,106.8,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2011,,78.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2012,,74.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2013,,78.7,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2014,,71.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2015,,68.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2016,,77.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2017,,75.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2018,,77.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2019,,78.9,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2020,,76.5,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2021,,79.7,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPA(1.0),Employed ICT specialists by age,A,Annual,THS_PER,Thousand persons,Y15-34,From 15 to 34 years,CZ,Czechia,2022,,78.4,,,,,
