size_emp,size_classes_in_number_of_persons_employed,sector,unit_of_measure,geo,geopolitical_entity_reporting,time_period,obs_value,sector_group
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,HR,CROATIA,2020,16.61,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,HR,CROATIA,2022,15.15,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,HR,CROATIA,2024,14.29,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,HU,HUNGARY,2012,27.89,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,HU,HUNGARY,2014,26.16,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,HU,HUNGARY,2015,24.56,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,HU,HUNGARY,2016,25.94,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,HU,HUNGARY,2017,25.15,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,HU,HUNGARY,2018,27.69,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,HU,HUNGARY,2019,26.86,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,HU,HUNGARY,2020,30.72,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,HU,HUNGARY,2022,34.97,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,HU,HUNGARY,2024,30.38,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IE,IRELAND,2012,35.44,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IE,IRELAND,2014,33.62,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IE,IRELAND,2015,33.46,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IE,IRELAND,2016,41.9,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IE,IRELAND,2017,45.78,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IE,IRELAND,2018,37.4,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IE,IRELAND,2019,36.64,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IE,IRELAND,2020,33.48,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IE,IRELAND,2022,36.91,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IE,IRELAND,2024,38.11,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IS,ICELAND,2012,16.17,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IS,ICELAND,2014,13.05,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IS,ICELAND,2017,9.87,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IS,ICELAND,2020,12.1,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IT,ITALY,2012,15.68,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IT,ITALY,2014,16.87,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IT,ITALY,2015,17.64,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IT,ITALY,2016,18.4,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IT,ITALY,2017,16.3,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IT,ITALY,2019,17.84,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IT,ITALY,2020,12.96,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IT,ITALY,2022,14.02,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,IT,ITALY,2024,13.64,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LT,LITHUANIA,2012,21.37,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LT,LITHUANIA,2014,16.55,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LT,LITHUANIA,2015,15.42,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LT,LITHUANIA,2016,14.33,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LT,LITHUANIA,2017,14.75,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LT,LITHUANIA,2018,17.7,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LT,LITHUANIA,2019,15.66,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LT,LITHUANIA,2020,15.3,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LT,LITHUANIA,2022,17.45,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LT,LITHUANIA,2024,16.15,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LU,LUXEMBOURG,2012,39.01,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LU,LUXEMBOURG,2014,25.22,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LU,LUXEMBOURG,2015,32.59,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LU,LUXEMBOURG,2016,32.07,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LU,LUXEMBOURG,2017,31.15,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LU,LUXEMBOURG,2018,29.36,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LU,LUXEMBOURG,2019,30.21,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LU,LUXEMBOURG,2020,24.05,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LU,LUXEMBOURG,2022,25.83,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LU,LUXEMBOURG,2024,24.56,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LV,LATVIA,2012,20.0,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LV,LATVIA,2014,19.3,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LV,LATVIA,2015,15.92,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LV,LATVIA,2016,14.02,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LV,LATVIA,2017,11.69,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LV,LATVIA,2018,12.87,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LV,LATVIA,2020,17.61,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LV,LATVIA,2022,17.52,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,LV,LATVIA,2024,16.83,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,ME,MONTENEGRO,2016,15.32,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,ME,MONTENEGRO,2017,18.08,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,ME,MONTENEGRO,2018,14.22,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,ME,MONTENEGRO,2019,9.21,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,ME,MONTENEGRO,2022,20.8,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,ME,MONTENEGRO,2024,17.76,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,MK,NORTH MACEDONIA,2014,9.53,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,MK,NORTH MACEDONIA,2016,11.08,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,MK,NORTH MACEDONIA,2022,6.21,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,MT,MALTA,2012,18.87,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,MT,MALTA,2014,18.48,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,MT,MALTA,2015,20.26,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,MT,MALTA,2016,20.33,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,MT,MALTA,2017,17.07,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,MT,MALTA,2018,17.38,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,MT,MALTA,2019,22.94,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,MT,MALTA,2020,24.54,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,MT,MALTA,2022,28.48,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,MT,MALTA,2024,29.29,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NL,NETHERLANDS,2012,30.09,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NL,NETHERLANDS,2014,32.2,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NL,NETHERLANDS,2015,34.29,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NL,NETHERLANDS,2016,30.3,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NL,NETHERLANDS,2017,28.47,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NL,NETHERLANDS,2018,27.57,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NL,NETHERLANDS,2019,24.68,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NL,NETHERLANDS,2020,25.52,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NL,NETHERLANDS,2022,31.64,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NL,NETHERLANDS,2024,30.69,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NO,NORWAY,2012,31.67,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NO,NORWAY,2014,21.1,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NO,NORWAY,2015,20.54,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NO,NORWAY,2016,18.83,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NO,NORWAY,2017,22.97,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NO,NORWAY,2018,22.03,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NO,NORWAY,2019,19.78,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NO,NORWAY,2020,18.8,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NO,NORWAY,2022,19.85,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,NO,NORWAY,2024,17.77,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PL,POLAND,2012,13.31,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PL,POLAND,2014,10.92,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PL,POLAND,2015,12.51,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PL,POLAND,2016,12.47,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PL,POLAND,2017,11.95,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PL,POLAND,2018,12.71,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PL,POLAND,2019,24.1,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PL,POLAND,2020,27.28,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PL,POLAND,2022,32.05,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PL,POLAND,2024,25.87,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PT,PORTUGAL,2012,27.46,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PT,PORTUGAL,2014,17.5,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PT,PORTUGAL,2015,14.83,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PT,PORTUGAL,2016,15.3,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PT,PORTUGAL,2017,18.76,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PT,PORTUGAL,2018,16.65,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PT,PORTUGAL,2019,16.73,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PT,PORTUGAL,2020,18.18,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PT,PORTUGAL,2022,20.11,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,PT,PORTUGAL,2024,18.84,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,RO,ROMANIA,2012,3.43,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,RO,ROMANIA,2014,9.55,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,RO,ROMANIA,2015,9.74,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,RO,ROMANIA,2016,8.85,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,RO,ROMANIA,2017,8.53,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,RO,ROMANIA,2018,7.71,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,RO,ROMANIA,2019,8.76,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,RO,ROMANIA,2020,15.43,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,RO,ROMANIA,2022,9.35,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,RO,ROMANIA,2024,10.01,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,RS,SERBIA,2014,18.58,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,RS,SERBIA,2017,20.3,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,RS,SERBIA,2018,18.51,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,RS,SERBIA,2019,21.81,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,RS,SERBIA,2020,17.11,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,RS,SERBIA,2022,17.47,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,RS,SERBIA,2024,18.63,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SE,SWEDEN,2012,24.24,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SE,SWEDEN,2014,20.6,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SE,SWEDEN,2015,19.89,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SE,SWEDEN,2016,15.96,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SE,SWEDEN,2017,18.31,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SE,SWEDEN,2018,16.86,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SE,SWEDEN,2019,19.47,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SE,SWEDEN,2020,22.25,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SE,SWEDEN,2022,22.27,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SE,SWEDEN,2024,24.01,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SI,SLOVENIA,2012,20.75,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SI,SLOVENIA,2014,19.27,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SI,SLOVENIA,2015,20.57,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SI,SLOVENIA,2016,20.03,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SI,SLOVENIA,2017,19.1,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SI,SLOVENIA,2018,20.84,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SI,SLOVENIA,2019,20.34,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SI,SLOVENIA,2020,17.22,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SI,SLOVENIA,2022,24.28,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SI,SLOVENIA,2024,17.52,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SK,SLOVAKIA,2012,22.28,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SK,SLOVAKIA,2014,20.34,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SK,SLOVAKIA,2015,20.84,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SK,SLOVAKIA,2016,20.91,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SK,SLOVAKIA,2017,19.61,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SK,SLOVAKIA,2018,18.4,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SK,SLOVAKIA,2019,21.21,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SK,SLOVAKIA,2020,18.5,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SK,SLOVAKIA,2022,18.57,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,SK,SLOVAKIA,2024,17.41,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,TR,TÜRKIYE,2018,10.72,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,TR,TÜRKIYE,2019,14.49,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,TR,TÜRKIYE,2020,12.62,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,TR,TÜRKIYE,2022,17.36,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,TR,TÜRKIYE,2024,14.4,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,UK,UNITED KINGDOM,2012,29.51,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,UK,UNITED KINGDOM,2014,23.4,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,UK,UNITED KINGDOM,2015,23.73,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,MANUFACTURING,PERCENTAGE OF ENTERPRISES,UK,UNITED KINGDOM,2016,26.04,INDUSTRY
